timestamp,job_id,job_type,machine_id,duration,cpu_usage,ram_usage,hour_of_day,concurrent_load,base_duration,priority
1700170400,J026_NOTIFY,NOTIFY,CHEAP,9.33,11.9,3.6,12,3,5,high
1700170700,J019_AUTH,AUTH,GPU,3.0,60.4,14.2,6,3,10,medium
1700171000,J028_DB_READ,DB_READ,GPU,6.02,83.2,26.1,6,6,20,low
1700171300,J009_NOTIFY,NOTIFY,MEM_OPT,4.77,20.8,13.8,19,9,5,medium
1700171600,J012_AUTH,AUTH,CPU_OPT,13.67,29.2,13.9,11,4,10,medium
1700171900,J027_ML_INFER,ML_INFER,MEM_OPT,45.56,63.2,76.2,12,7,60,low
1700172200,J017_TRANSFORM,TRANSFORM,CPU_OPT,15.31,69.8,17.9,4,10,15,critical
1700172500,J027_ML_INFER,ML_INFER,CPU_OPT,60.08,81.9,29.5,4,3,60,low
1700172800,J004_AGGREGATE,AGGREGATE,CHEAP,40.51,34.0,10.2,13,18,12,critical
1700173100,J026_NOTIFY,NOTIFY,CHEAP,9.7,11.3,4.3,22,17,5,high
1700173400,J008_AGGREGATE,AGGREGATE,CHEAP,27.65,30.3,8.6,18,16,12,high
1700173700,J022_ML_INFER,ML_INFER,GPU,19.97,99.0,46.7,2,2,60,low
1700174000,J007_AGGREGATE,AGGREGATE,CHEAP,34.54,31.5,10.6,19,2,12,medium
1700174300,J028_DB_READ,DB_READ,MEM_OPT,17.09,40.9,44.4,11,5,20,low
1700174600,J009_NOTIFY,NOTIFY,CPU_OPT,4.85,22.3,4.9,15,6,5,medium
1700174900,J018_ML_INFER,ML_INFER,GPU,15.3,98.4,38.5,2,5,60,medium
1700175200,J008_AGGREGATE,AGGREGATE,CPU_OPT,14.08,49.8,15.5,23,5,12,high
1700175500,J021_TRANSFORM,TRANSFORM,CHEAP,32.65,29.4,12.8,1,11,15,critical
1700175800,J002_DB_READ,DB_READ,CPU_OPT,23.42,56.5,21.4,21,15,20,high
1700176100,J023_AGGREGATE,AGGREGATE,CPU_OPT,11.94,57.6,11.5,5,15,12,low
1700176400,J012_AUTH,AUTH,CHEAP,24.44,24.0,10.3,15,9,10,medium
1700176700,J004_AGGREGATE,AGGREGATE,CHEAP,28.31,38.6,10.6,1,4,12,critical
1700177000,J029_TRANSFORM,TRANSFORM,MEM_OPT,14.16,44.2,37.7,3,5,15,high
1700177300,J020_AGGREGATE,AGGREGATE,CHEAP,32.68,34.5,9.6,21,6,12,high
1700177600,J010_TRANSFORM,TRANSFORM,GPU,3.99,75.4,19.1,7,5,15,high
1700177900,J008_AGGREGATE,AGGREGATE,CPU_OPT,11.02,59.3,11.4,19,4,12,high
1700178200,J022_ML_INFER,ML_INFER,GPU,18.04,99.0,47.2,5,2,60,low
1700178500,J022_ML_INFER,ML_INFER,CPU_OPT,60.42,99.0,33.2,13,11,60,low
1700178800,J008_AGGREGATE,AGGREGATE,CPU_OPT,12.68,57.3,11.6,8,6,12,high
1700179100,J014_ML_INFER,ML_INFER,GPU,15.81,98.7,37.9,13,4,60,high
1700179400,J019_AUTH,AUTH,GPU,2.81,60.1,13.4,14,1,10,medium
1700179700,J028_DB_READ,DB_READ,CHEAP,49.16,30.7,17.6,12,19,20,low
1700180000,J000_NOTIFY,NOTIFY,CHEAP,14.48,9.8,3.7,12,16,5,high
1700180300,J003_AUTH,AUTH,MEM_OPT,8.3,32.5,24.8,10,2,10,medium
1700180600,J026_NOTIFY,NOTIFY,CHEAP,14.15,13.7,4.0,9,13,5,high
1700180900,J028_DB_READ,DB_READ,GPU,6.77,81.8,21.2,6,1,20,low
1700181200,J023_AGGREGATE,AGGREGATE,CPU_OPT,11.22,46.2,16.0,14,1,12,low
1700181500,J001_NOTIFY,NOTIFY,MEM_OPT,2.59,19.0,12.4,14,11,5,high
1700181800,J027_ML_INFER,ML_INFER,CPU_OPT,72.77,84.8,24.8,19,2,60,low
1700182100,J007_AGGREGATE,AGGREGATE,CPU_OPT,11.99,43.0,15.8,18,3,12,medium
1700182400,J026_NOTIFY,NOTIFY,GPU,1.1,25.1,6.9,23,7,5,high
1700182700,J010_TRANSFORM,TRANSFORM,GPU,6.05,95.3,22.1,18,3,15,high
1700183000,J010_TRANSFORM,TRANSFORM,GPU,4.44,79.7,20.7,18,1,15,high
1700183300,J004_AGGREGATE,AGGREGATE,GPU,3.41,82.8,14.6,0,3,12,critical
1700183600,J029_TRANSFORM,TRANSFORM,GPU,5.32,95.6,20.5,4,4,15,high
1700183900,J004_AGGREGATE,AGGREGATE,MEM_OPT,9.09,32.0,30.3,15,10,12,critical
1700184200,J002_DB_READ,DB_READ,MEM_OPT,11.39,40.1,38.1,11,9,20,high
1700184500,J016_ML_INFER,ML_INFER,CPU_OPT,48.91,78.0,27.2,15,16,60,high
1700184800,J005_TRANSFORM,TRANSFORM,CPU_OPT,14.64,53.1,16.2,14,2,15,critical
1700185100,J003_AUTH,AUTH,GPU,3.44,44.4,19.8,23,8,10,medium
1700185400,J018_ML_INFER,ML_INFER,MEM_OPT,37.03,63.8,73.9,7,12,60,medium
1700185700,J013_DB_READ,DB_READ,CPU_OPT,19.6,60.0,17.9,19,15,20,medium
1700186000,J005_TRANSFORM,TRANSFORM,CHEAP,34.69,32.4,10.6,1,19,15,critical
1700186300,J001_NOTIFY,NOTIFY,MEM_OPT,2.74,16.0,14.7,19,3,5,high
1700186600,J025_NOTIFY,NOTIFY,CPU_OPT,5.04,20.4,6.1,6,16,5,critical
1700186900,J026_NOTIFY,NOTIFY,CHEAP,10.63,11.7,4.3,18,5,5,high
1700187200,J029_TRANSFORM,TRANSFORM,GPU,4.96,76.4,23.0,12,8,15,high
1700187500,J025_NOTIFY,NOTIFY,GPU,1.19,29.0,8.6,4,6,5,critical
1700187800,J009_NOTIFY,NOTIFY,CPU_OPT,4.89,19.9,6.4,23,1,5,medium
1700188100,J014_ML_INFER,ML_INFER,CHEAP,187.45,55.0,23.2,20,1,60,high
1700188400,J027_ML_INFER,ML_INFER,GPU,16.22,99.0,46.9,19,4,60,low
1700188700,J025_NOTIFY,NOTIFY,GPU,1.6,31.5,7.4,1,2,5,critical
1700189000,J012_AUTH,AUTH,MEM_OPT,7.57,31.5,28.7,6,3,10,medium
1700189300,J010_TRANSFORM,TRANSFORM,CPU_OPT,17.28,71.0,19.0,23,8,15,high
1700189600,J010_TRANSFORM,TRANSFORM,MEM_OPT,9.69,45.6,37.1,16,9,15,high
1700189900,J026_NOTIFY,NOTIFY,GPU,1.8,27.7,7.3,21,2,5,high
1700190200,J006_AUTH,AUTH,CHEAP,26.96,19.5,7.3,3,5,10,high
1700190500,J015_DB_READ,DB_READ,CPU_OPT,20.74,65.6,21.9,4,16,20,low
1700190800,J011_AGGREGATE,AGGREGATE,CHEAP,24.43,35.5,8.6,16,11,12,high
1700191100,J013_DB_READ,DB_READ,MEM_OPT,16.11,47.1,48.8,14,5,20,medium
1700191400,J018_ML_INFER,ML_INFER,CPU_OPT,60.59,82.1,32.5,1,5,60,medium
1700191700,J011_AGGREGATE,AGGREGATE,MEM_OPT,9.29,34.1,41.3,22,12,12,high
1700192000,J028_DB_READ,DB_READ,CPU_OPT,19.02,49.6,21.9,6,2,20,low
1700192300,J021_TRANSFORM,TRANSFORM,MEM_OPT,14.88,45.2,32.2,0,7,15,critical
1700192600,J029_TRANSFORM,TRANSFORM,CHEAP,35.26,46.6,13.2,16,11,15,high
1700192900,J020_AGGREGATE,AGGREGATE,MEM_OPT,10.34,39.4,29.9,18,12,12,high
1700193200,J029_TRANSFORM,TRANSFORM,CHEAP,29.2,35.6,10.1,0,13,15,high
1700193500,J019_AUTH,AUTH,CPU_OPT,10.71,37.9,10.2,8,7,10,medium
1700193800,J000_NOTIFY,NOTIFY,GPU,1.28,27.8,6.5,10,1,5,high
1700194100,J029_TRANSFORM,TRANSFORM,MEM_OPT,9.91,40.3,35.5,9,8,15,high
1700194400,J027_ML_INFER,ML_INFER,GPU,16.25,96.7,39.2,23,7,60,low
1700194700,J023_AGGREGATE,AGGREGATE,CHEAP,23.91,30.2,10.6,10,3,12,low
1700195000,J029_TRANSFORM,TRANSFORM,CHEAP,32.43,36.1,14.1,4,7,15,high
1700195300,J005_TRANSFORM,TRANSFORM,CHEAP,32.88,37.1,12.8,23,15,15,critical
1700195600,J007_AGGREGATE,AGGREGATE,GPU,4.26,68.8,14.7,21,5,12,medium
1700195900,J013_DB_READ,DB_READ,CPU_OPT,17.03,52.0,23.8,2,12,20,medium
1700196200,J018_ML_INFER,ML_INFER,CHEAP,155.12,62.5,20.9,16,19,60,medium
1700196500,J000_NOTIFY,NOTIFY,MEM_OPT,3.77,12.5,10.6,8,6,5,high
1700196800,J013_DB_READ,DB_READ,MEM_OPT,10.1,37.0,51.8,3,10,20,medium
1700197100,J024_ML_INFER,ML_INFER,CPU_OPT,67.37,89.0,38.5,22,12,60,medium
1700197400,J003_AUTH,AUTH,MEM_OPT,7.43,28.7,27.1,5,2,10,medium
1700197700,J006_AUTH,AUTH,CPU_OPT,10.52,45.9,15.7,17,4,10,high
1700198000,J013_DB_READ,DB_READ,CHEAP,45.43,28.6,15.0,4,15,20,medium
1700198300,J028_DB_READ,DB_READ,MEM_OPT,10.77,36.0,54.2,22,4,20,low
1700198600,J009_NOTIFY,NOTIFY,CPU_OPT,5.21,18.5,4.4,15,14,5,medium
1700198900,J001_NOTIFY,NOTIFY,CPU_OPT,3.65,18.0,5.0,2,10,5,high
1700199200,J021_TRANSFORM,TRANSFORM,GPU,4.32,99.0,20.4,11,1,15,critical
1700199500,J002_DB_READ,DB_READ,CPU_OPT,21.12,51.8,22.9,23,8,20,high
1700199800,J016_ML_INFER,ML_INFER,GPU,14.22,86.8,35.6,17,1,60,high
1700200100,J023_AGGREGATE,AGGREGATE,GPU,4.12,81.9,16.9,21,2,12,low
1700200400,J005_TRANSFORM,TRANSFORM,MEM_OPT,11.82,52.2,35.6,14,2,15,critical
1700200700,J016_ML_INFER,ML_INFER,CPU_OPT,67.41,72.9,32.1,12,10,60,high
1700201000,J014_ML_INFER,ML_INFER,MEM_OPT,43.62,91.8,70.5,2,8,60,high
1700201300,J021_TRANSFORM,TRANSFORM,MEM_OPT,8.04,51.5,40.7,2,2,15,critical
1700201600,J004_AGGREGATE,AGGREGATE,CHEAP,35.41,36.3,7.6,6,11,12,critical
1700201900,J006_AUTH,AUTH,CHEAP,20.51,27.8,9.7,8,13,10,high
1700202200,J011_AGGREGATE,AGGREGATE,CHEAP,32.45,28.1,10.8,3,9,12,high
1700202500,J015_DB_READ,DB_READ,CHEAP,52.03,40.6,13.6,0,6,20,low
1700202800,J012_AUTH,AUTH,MEM_OPT,5.23,36.1,29.3,14,4,10,medium
1700203100,J009_NOTIFY,NOTIFY,CHEAP,14.79,11.6,4.6,1,14,5,medium
1700203400,J028_DB_READ,DB_READ,GPU,5.83,60.3,26.9,9,3,20,low
1700203700,J015_DB_READ,DB_READ,CHEAP,37.81,36.8,16.0,21,18,20,low
1700204000,J018_ML_INFER,ML_INFER,CHEAP,145.36,57.7,28.5,19,12,60,medium
1700204300,J024_ML_INFER,ML_INFER,MEM_OPT,46.76,61.3,76.6,0,11,60,medium
1700204600,J010_TRANSFORM,TRANSFORM,CHEAP,31.59,37.2,10.5,20,10,15,high
1700204900,J018_ML_INFER,ML_INFER,GPU,19.25,80.0,38.6,14,7,60,medium
1700205200,J018_ML_INFER,ML_INFER,CHEAP,173.48,53.4,23.3,18,4,60,medium
1700205500,J025_NOTIFY,NOTIFY,CHEAP,11.29,13.7,3.6,19,10,5,critical
1700205800,J011_AGGREGATE,AGGREGATE,CHEAP,22.78,35.1,9.7,8,2,12,high
1700206100,J009_NOTIFY,NOTIFY,CHEAP,15.32,12.7,4.6,8,3,5,medium
1700206400,J018_ML_INFER,ML_INFER,CHEAP,171.76,52.5,20.2,21,18,60,medium
1700206700,J010_TRANSFORM,TRANSFORM,CPU_OPT,16.1,58.1,19.5,20,6,15,high
1700207000,J018_ML_INFER,ML_INFER,CHEAP,138.49,69.3,25.5,19,14,60,medium
1700207300,J029_TRANSFORM,TRANSFORM,GPU,3.93,87.8,18.5,13,7,15,high
1700207600,J010_TRANSFORM,TRANSFORM,GPU,4.35,77.6,22.1,7,7,15,high
1700207900,J007_AGGREGATE,AGGREGATE,GPU,3.03,63.0,22.9,13,1,12,medium
1700208200,J006_AUTH,AUTH,CPU_OPT,8.62,36.9,14.1,1,16,10,high
1700208500,J025_NOTIFY,NOTIFY,GPU,1.21,24.9,8.2,11,2,5,critical
1700208800,J012_AUTH,AUTH,CPU_OPT,7.87,43.3,13.0,16,9,10,medium
1700209100,J015_DB_READ,DB_READ,GPU,5.24,73.6,27.4,23,4,20,low
1700209400,J029_TRANSFORM,TRANSFORM,CHEAP,31.71,32.0,12.9,1,16,15,high
1700209700,J017_TRANSFORM,TRANSFORM,MEM_OPT,11.28,39.8,35.4,4,6,15,critical
1700210000,J015_DB_READ,DB_READ,MEM_OPT,16.46,45.2,55.9,1,12,20,low
1700210300,J029_TRANSFORM,TRANSFORM,CPU_OPT,15.49,68.1,18.6,17,8,15,high
1700210600,J027_ML_INFER,ML_INFER,CHEAP,179.79,52.7,19.6,7,10,60,low
1700210900,J006_AUTH,AUTH,CPU_OPT,12.88,39.6,11.1,2,16,10,high
1700211200,J015_DB_READ,DB_READ,CHEAP,68.43,26.8,12.8,8,17,20,low
1700211500,J002_DB_READ,DB_READ,MEM_OPT,12.95,49.6,53.6,20,11,20,high
1700211800,J005_TRANSFORM,TRANSFORM,CHEAP,44.14,30.9,9.8,5,8,15,critical
1700212100,J016_ML_INFER,ML_INFER,CPU_OPT,62.52,92.5,38.9,8,6,60,high
1700212400,J021_TRANSFORM,TRANSFORM,MEM_OPT,10.09,51.9,44.4,18,4,15,critical
1700212700,J000_NOTIFY,NOTIFY,GPU,2.04,34.3,6.5,22,3,5,high
1700213000,J001_NOTIFY,NOTIFY,CHEAP,15.93,10.6,3.8,0,17,5,high
1700213300,J013_DB_READ,DB_READ,CHEAP,48.95,38.9,16.0,8,10,20,medium
1700213600,J023_AGGREGATE,AGGREGATE,CHEAP,25.96,33.4,10.3,6,14,12,low
1700213900,J005_TRANSFORM,TRANSFORM,CHEAP,36.95,32.0,11.8,18,15,15,critical
1700214200,J002_DB_READ,DB_READ,GPU,5.81,73.2,28.2,13,5,20,high
1700214500,J002_DB_READ,DB_READ,GPU,6.17,66.0,30.5,21,1,20,high
1700214800,J000_NOTIFY,NOTIFY,MEM_OPT,3.86,13.3,16.2,1,10,5,high
1700215100,J005_TRANSFORM,TRANSFORM,MEM_OPT,9.56,40.0,40.3,13,3,15,critical
1700215400,J008_AGGREGATE,AGGREGATE,GPU,4.21,70.0,17.0,13,5,12,high
1700215700,J028_DB_READ,DB_READ,MEM_OPT,13.61,53.6,42.3,15,3,20,low
1700216000,J017_TRANSFORM,TRANSFORM,CHEAP,26.5,30.3,12.3,13,4,15,critical
1700216300,J028_DB_READ,DB_READ,CHEAP,43.9,32.0,17.8,4,4,20,low
1700216600,J011_AGGREGATE,AGGREGATE,GPU,3.73,75.6,19.7,21,4,12,high
1700216900,J018_ML_INFER,ML_INFER,GPU,15.14,99.0,45.5,10,1,60,medium
1700217200,J009_NOTIFY,NOTIFY,GPU,1.71,24.6,6.5,22,8,5,medium
1700217500,J014_ML_INFER,ML_INFER,MEM_OPT,47.31,76.6,78.1,23,12,60,high
1700217800,J029_TRANSFORM,TRANSFORM,CPU_OPT,12.95,44.9,14.3,19,13,15,high
1700218100,J002_DB_READ,DB_READ,CHEAP,45.38,25.3,14.0,12,13,20,high
1700218400,J009_NOTIFY,NOTIFY,CPU_OPT,5.15,18.5,5.9,4,12,5,medium
1700218700,J021_TRANSFORM,TRANSFORM,GPU,5.93,83.4,22.1,13,2,15,critical
1700219000,J024_ML_INFER,ML_INFER,CHEAP,162.63,45.1,22.2,14,8,60,medium
1700219300,J020_AGGREGATE,AGGREGATE,CPU_OPT,11.35,49.7,12.0,15,10,12,high
1700219600,J004_AGGREGATE,AGGREGATE,CPU_OPT,12.56,49.3,13.6,1,4,12,critical
1700219900,J016_ML_INFER,ML_INFER,CHEAP,170.31,50.5,26.0,16,1,60,high
1700220200,J003_AUTH,AUTH,CHEAP,18.93,25.9,8.1,18,15,10,medium
1700220500,J024_ML_INFER,ML_INFER,CHEAP,185.46,45.1,22.9,23,20,60,medium
1700220800,J008_AGGREGATE,AGGREGATE,GPU,2.85,67.2,17.3,12,8,12,high
1700221100,J009_NOTIFY,NOTIFY,MEM_OPT,4.3,14.6,11.3,6,2,5,medium
1700221400,J026_NOTIFY,NOTIFY,GPU,1.62,22.6,5.8,20,4,5,high
1700221700,J002_DB_READ,DB_READ,MEM_OPT,12.9,47.5,51.8,14,8,20,high
1700222000,J015_DB_READ,DB_READ,GPU,7.02,88.8,20.8,0,2,20,low
1700222300,J020_AGGREGATE,AGGREGATE,CHEAP,36.66,32.8,9.6,15,13,12,high
1700222600,J015_DB_READ,DB_READ,CHEAP,48.71,30.7,12.3,20,14,20,low
1700222900,J028_DB_READ,DB_READ,CHEAP,44.33,32.9,13.3,23,7,20,low
1700223200,J015_DB_READ,DB_READ,MEM_OPT,15.23,51.5,55.7,22,11,20,low
1700223500,J014_ML_INFER,ML_INFER,CPU_OPT,66.07,99.0,34.9,11,16,60,high
1700223800,J025_NOTIFY,NOTIFY,CPU_OPT,5.7,16.3,5.2,19,16,5,critical
1700224100,J003_AUTH,AUTH,CHEAP,29.75,28.8,8.0,8,12,10,medium
1700224400,J021_TRANSFORM,TRANSFORM,CPU_OPT,15.75,60.1,14.2,7,4,15,critical
1700224700,J017_TRANSFORM,TRANSFORM,CPU_OPT,17.12,73.0,18.2,4,4,15,critical
1700225000,J022_ML_INFER,ML_INFER,GPU,23.93,83.6,36.1,19,2,60,low
1700225300,J026_NOTIFY,NOTIFY,GPU,1.34,24.7,7.3,22,8,5,high
1700225600,J024_ML_INFER,ML_INFER,CHEAP,152.53,42.5,28.1,14,14,60,medium
1700225900,J024_ML_INFER,ML_INFER,GPU,17.07,82.6,39.7,13,6,60,medium
1700226200,J020_AGGREGATE,AGGREGATE,CPU_OPT,9.7,58.8,13.3,13,15,12,high
1700226500,J027_ML_INFER,ML_INFER,MEM_OPT,53.44,71.7,67.0,10,6,60,low
1700226800,J012_AUTH,AUTH,CPU_OPT,11.91,33.6,11.7,20,10,10,medium
1700227100,J013_DB_READ,DB_READ,CHEAP,62.75,31.7,15.1,8,17,20,medium
1700227400,J019_AUTH,AUTH,CPU_OPT,11.08,44.2,12.6,22,12,10,medium
1700227700,J028_DB_READ,DB_READ,CHEAP,56.4,33.9,15.0,4,17,20,low
1700228000,J017_TRANSFORM,TRANSFORM,MEM_OPT,9.15,50.7,29.9,17,10,15,critical
1700228300,J008_AGGREGATE,AGGREGATE,CPU_OPT,13.56,52.5,15.7,8,12,12,high
1700228600,J003_AUTH,AUTH,GPU,3.42,48.8,15.0,7,4,10,medium
1700228900,J011_AGGREGATE,AGGREGATE,MEM_OPT,8.67,45.9,33.7,7,2,12,high
1700229200,J010_TRANSFORM,TRANSFORM,CPU_OPT,18.43,66.0,12.8,1,14,15,high
1700229500,J028_DB_READ,DB_READ,CPU_OPT,20.59,56.3,20.7,12,9,20,low
1700229800,J018_ML_INFER,ML_INFER,CHEAP,191.51,64.9,24.1,5,5,60,medium
1700230100,J016_ML_INFER,ML_INFER,CPU_OPT,61.58,90.2,39.6,14,16,60,high
1700230400,J001_NOTIFY,NOTIFY,CPU_OPT,6.07,18.8,5.2,18,10,5,high
1700230700,J001_NOTIFY,NOTIFY,CPU_OPT,4.13,15.6,4.7,18,14,5,high
1700231000,J001_NOTIFY,NOTIFY,MEM_OPT,3.99,12.8,12.8,1,7,5,high
1700231300,J015_DB_READ,DB_READ,MEM_OPT,14.48,51.7,52.8,4,9,20,low
1700231600,J020_AGGREGATE,AGGREGATE,CHEAP,36.49,25.9,9.8,19,14,12,high
1700231900,J012_AUTH,AUTH,CPU_OPT,12.34,37.8,10.5,2,6,10,medium
1700232200,J022_ML_INFER,ML_INFER,GPU,19.35,84.1,46.1,6,1,60,low
1700232500,J018_ML_INFER,ML_INFER,CPU_OPT,70.72,91.1,36.0,8,7,60,medium
1700232800,J007_AGGREGATE,AGGREGATE,CHEAP,27.97,30.1,11.3,10,14,12,medium
1700233100,J005_TRANSFORM,TRANSFORM,CHEAP,27.04,43.1,11.9,9,5,15,critical
1700233400,J005_TRANSFORM,TRANSFORM,MEM_OPT,12.55,36.8,49.6,5,1,15,critical
1700233700,J022_ML_INFER,ML_INFER,GPU,20.32,89.4,47.2,3,1,60,low
1700234000,J006_AUTH,AUTH,CPU_OPT,12.25,38.8,10.7,1,11,10,high
1700234300,J014_ML_INFER,ML_INFER,CHEAP,158.0,39.5,25.1,18,4,60,high
1700234600,J007_AGGREGATE,AGGREGATE,CPU_OPT,12.27,43.3,15.2,11,6,12,medium
1700234900,J025_NOTIFY,NOTIFY,CPU_OPT,5.08,15.8,6.0,19,10,5,critical
1700235200,J020_AGGREGATE,AGGREGATE,CPU_OPT,10.9,61.7,13.3,11,7,12,high
1700235500,J018_ML_INFER,ML_INFER,MEM_OPT,33.92,72.2,66.1,4,12,60,medium
1700235800,J017_TRANSFORM,TRANSFORM,MEM_OPT,13.57,52.1,45.2,20,5,15,critical
1700236100,J024_ML_INFER,ML_INFER,CHEAP,125.08,66.0,21.5,22,5,60,medium
1700236400,J020_AGGREGATE,AGGREGATE,GPU,3.27,64.5,17.5,15,7,12,high
1700236700,J017_TRANSFORM,TRANSFORM,GPU,3.98,98.0,21.2,21,2,15,critical
1700237000,J011_AGGREGATE,AGGREGATE,CHEAP,37.75,31.4,7.6,14,12,12,high
1700237300,J029_TRANSFORM,TRANSFORM,CPU_OPT,13.67,66.3,14.3,2,10,15,high
1700237600,J025_NOTIFY,NOTIFY,CPU_OPT,4.26,23.2,5.8,6,1,5,critical
1700237900,J006_AUTH,AUTH,CHEAP,19.36,20.1,9.9,21,20,10,high
1700238200,J018_ML_INFER,ML_INFER,CPU_OPT,47.84,85.6,27.4,16,9,60,medium
1700238500,J006_AUTH,AUTH,GPU,3.14,59.6,16.0,13,1,10,high
1700238800,J027_ML_INFER,ML_INFER,MEM_OPT,45.52,78.0,69.2,1,12,60,low
1700239100,J007_AGGREGATE,AGGREGATE,GPU,2.7,60.5,14.8,18,1,12,medium
1700239400,J023_AGGREGATE,AGGREGATE,CPU_OPT,12.52,42.6,11.8,20,4,12,low
1700239700,J000_NOTIFY,NOTIFY,CHEAP,14.94,12.4,3.8,15,8,5,high
1700240000,J010_TRANSFORM,TRANSFORM,GPU,4.11,87.7,20.0,3,8,15,high
1700240300,J018_ML_INFER,ML_INFER,GPU,14.83,99.0,32.4,4,1,60,medium
1700240600,J029_TRANSFORM,TRANSFORM,CHEAP,27.48,30.3,9.7,12,13,15,high
1700240900,J003_AUTH,AUTH,CHEAP,18.51,23.4,10.4,19,20,10,medium
1700241200,J003_AUTH,AUTH,MEM_OPT,7.56,34.3,22.0,0,10,10,medium
1700241500,J022_ML_INFER,ML_INFER,GPU,15.85,99.0,44.0,15,8,60,low
1700241800,J005_TRANSFORM,TRANSFORM,CPU_OPT,14.21,54.8,16.4,11,10,15,critical
1700242100,J018_ML_INFER,ML_INFER,CPU_OPT,51.82,69.6,33.6,21,5,60,medium
1700242400,J001_NOTIFY,NOTIFY,CPU_OPT,4.96,18.7,5.3,6,3,5,high
1700242700,J010_TRANSFORM,TRANSFORM,CPU_OPT,16.86,58.1,19.0,10,10,15,high
1700243000,J013_DB_READ,DB_READ,MEM_OPT,10.3,38.7,40.7,7,12,20,medium
1700243300,J007_AGGREGATE,AGGREGATE,CHEAP,38.24,26.5,11.5,6,13,12,medium
1700243600,J005_TRANSFORM,TRANSFORM,GPU,3.67,70.4,17.2,18,6,15,critical
1700243900,J001_NOTIFY,NOTIFY,GPU,1.25,23.3,7.7,7,3,5,high
1700244200,J006_AUTH,AUTH,GPU,3.18,45.6,15.8,3,6,10,high
1700244500,J029_TRANSFORM,TRANSFORM,CPU_OPT,15.5,66.9,21.2,19,14,15,high
1700244800,J028_DB_READ,DB_READ,GPU,4.7,84.0,26.9,10,7,20,low
1700245100,J020_AGGREGATE,AGGREGATE,CPU_OPT,16.01,48.3,12.2,7,2,12,high
1700245400,J020_AGGREGATE,AGGREGATE,MEM_OPT,11.2,37.8,29.1,15,11,12,high
1700245700,J019_AUTH,AUTH,GPU,3.07,51.9,17.5,5,6,10,medium
1700246000,J022_ML_INFER,ML_INFER,MEM_OPT,42.88,74.1,88.4,18,11,60,low
1700246300,J001_NOTIFY,NOTIFY,CPU_OPT,4.48,17.3,6.9,18,6,5,high
1700246600,J029_TRANSFORM,TRANSFORM,MEM_OPT,9.08,44.3,36.0,1,8,15,high
1700246900,J016_ML_INFER,ML_INFER,MEM_OPT,47.72,66.3,71.9,5,8,60,high
1700247200,J007_AGGREGATE,AGGREGATE,MEM_OPT,10.34,39.1,31.0,8,4,12,medium
1700247500,J003_AUTH,AUTH,GPU,2.32,47.3,14.0,21,5,10,medium
1700247800,J006_AUTH,AUTH,CPU_OPT,13.92,33.7,12.1,11,13,10,high
1700248100,J012_AUTH,AUTH,GPU,2.58,53.8,15.1,23,4,10,medium
1700248400,J015_DB_READ,DB_READ,CPU_OPT,22.6,57.2,24.7,10,7,20,low
1700248700,J013_DB_READ,DB_READ,CHEAP,44.21,33.7,12.9,23,1,20,medium
1700249000,J015_DB_READ,DB_READ,MEM_OPT,13.08,48.1,50.5,10,10,20,low
1700249300,J000_NOTIFY,NOTIFY,GPU,1.6,27.5,8.2,19,7,5,high
1700249600,J012_AUTH,AUTH,CPU_OPT,11.5,34.0,14.6,20,10,10,medium
1700249900,J002_DB_READ,DB_READ,CPU_OPT,19.57,55.3,16.6,2,13,20,high
1700250200,J009_NOTIFY,NOTIFY,CPU_OPT,3.8,20.8,4.4,13,13,5,medium
1700250500,J005_TRANSFORM,TRANSFORM,GPU,3.9,95.9,20.0,6,5,15,critical
1700250800,J013_DB_READ,DB_READ,CHEAP,40.0,36.4,14.2,6,1,20,medium
1700251100,J004_AGGREGATE,AGGREGATE,CHEAP,27.04,34.2,12.2,14,15,12,critical
1700251400,J018_ML_INFER,ML_INFER,GPU,19.38,99.0,50.4,9,7,60,medium
1700251700,J019_AUTH,AUTH,CPU_OPT,9.7,35.7,13.7,22,4,10,medium
1700252000,J012_AUTH,AUTH,GPU,3.0,55.2,18.1,22,4,10,medium
1700252300,J029_TRANSFORM,TRANSFORM,CHEAP,35.26,41.8,11.1,10,14,15,high
1700252600,J014_ML_INFER,ML_INFER,CPU_OPT,46.27,97.1,36.6,12,11,60,high
1700252900,J023_AGGREGATE,AGGREGATE,CHEAP,28.27,34.3,8.4,23,15,12,low
1700253200,J015_DB_READ,DB_READ,CHEAP,53.42,28.5,16.0,5,6,20,low
1700253500,J026_NOTIFY,NOTIFY,GPU,1.76,22.7,7.2,0,5,5,high
1700253800,J004_AGGREGATE,AGGREGATE,CHEAP,31.7,25.1,9.8,20,17,12,critical
1700254100,J020_AGGREGATE,AGGREGATE,GPU,2.79,74.6,18.2,7,6,12,high
1700254400,J029_TRANSFORM,TRANSFORM,CPU_OPT,11.01,61.1,16.3,2,8,15,high
1700254700,J028_DB_READ,DB_READ,GPU,5.71,79.3,21.2,10,6,20,low
1700255000,J017_TRANSFORM,TRANSFORM,CPU_OPT,15.44,58.2,13.8,10,6,15,critical
1700255300,J000_NOTIFY,NOTIFY,CHEAP,11.76,11.5,3.5,19,12,5,high
1700255600,J001_NOTIFY,NOTIFY,GPU,1.71,32.9,8.2,18,3,5,high
